estimate_id,ref,source_document_url,source_document_kind,source_locator,source_locator_status,locator_match_basis,match_score,audited_on
ICI-3cddba579b-01,PMID:30515672,https://pmc.ncbi.nlm.nih.gov/articles/PMC6570778/,pmc_full_text,Results > Antitumor activity,verified,"endpoint,value,denominator,ci,timepoint,population:1",21,2026-07-31
ICI-5da4d6fdf7-01,PMID:30515672,https://pmc.ncbi.nlm.nih.gov/articles/PMC6570778/,pmc_full_text,Results > Antitumor activity,verified,"endpoint,value,denominator,population:1",14,2026-07-31
ICI-fa05476918-01,PMID:30515672,https://pmc.ncbi.nlm.nih.gov/articles/PMC6570778/,pmc_full_text,Results > Antitumor activity,verified,"endpoint,numerator/denominator,value,population:1",20,2026-07-31
ICI-cb39f9d8c5-01,PMID:30515672,https://pmc.ncbi.nlm.nih.gov/articles/PMC6570778/,pmc_full_text,Results > Antitumor activity,verified,"endpoint,numerator/denominator,value,population:1",20,2026-07-31
ICI-bb314fcb71-01,PMID:30717797,https://pmc.ncbi.nlm.nih.gov/articles/PMC6362598/,pmc_full_text,"Abstract, Results",verified,"endpoint,value,denominator,ci",18,2026-07-31
ICI-20a62140e7-01,PMID:30717797,https://pmc.ncbi.nlm.nih.gov/articles/PMC6362598/,pmc_full_text,Results > Antitumor activity: 1 L-mn subgroup,verified,"endpoint,value",11,2026-07-31
ICI-6cee5f3ef2-01,PMID:30717797,https://pmc.ncbi.nlm.nih.gov/articles/PMC6362598/,pmc_full_text,"Abstract, Results",verified,"endpoint,value,denominator,timepoint",17,2026-07-31
ICI-ccd084e87f-01,PMID:30717797,https://pmc.ncbi.nlm.nih.gov/articles/PMC6362598/,pmc_full_text,"Abstract, Results",verified,"endpoint,value,denominator,ci,timepoint",21,2026-07-31
ICI-90bfdb9944-01,PMID:30717797,https://pmc.ncbi.nlm.nih.gov/articles/PMC6362598/,pmc_full_text,"Abstract, Results",verified,"endpoint,value,denominator,ci,timepoint",21,2026-07-31
ICI-40de23bd19-01,PMID:30717797,https://pmc.ncbi.nlm.nih.gov/articles/PMC6362598/,pmc_full_text,"Abstract, Results",verified,"endpoint,value,denominator,ci",18,2026-07-31
ICI-f9f8ec92c2-01,PMID:30717797,https://pmc.ncbi.nlm.nih.gov/articles/PMC6362598/,pmc_full_text,"Abstract, Results",verified,"endpoint,value,denominator",14,2026-07-31
ICI-e3ccda0d08-01,PMID:30717797,https://pmc.ncbi.nlm.nih.gov/articles/PMC6362598/,pmc_full_text,"Abstract, Results",verified,"endpoint,value,denominator,ci,timepoint",21,2026-07-31
ICI-8ea7d669ef-01,PMID:30717797,https://pmc.ncbi.nlm.nih.gov/articles/PMC6362598/,pmc_full_text,"Abstract, Results",verified,"endpoint,value,denominator,ci,timepoint",21,2026-07-31
ICI-2674a4fd11-01,PMID:30717797,https://pmc.ncbi.nlm.nih.gov/articles/PMC6362598/,pmc_full_text,"Abstract, Results",verified,"endpoint,value,denominator,ci,timepoint",21,2026-07-31
ICI-564618bbc1-01,PMID:30717797,https://pmc.ncbi.nlm.nih.gov/articles/PMC6362598/,pmc_full_text,Results > Antitumor activity: 1 L-mn subgroup,verified,"endpoint,numerator/denominator,value,ci,population:4",26,2026-07-31
ICI-56cbc1b355-01,PMID:30717797,https://pmc.ncbi.nlm.nih.gov/articles/PMC6362598/,pmc_full_text,Results > Antitumor activity: 1 L-mn subgroup,verified,"endpoint,numerator/denominator,value,ci,population:4",26,2026-07-31
ICI-e37537fa7c-01,PMID:29045540,https://pubmed.ncbi.nlm.nih.gov/29045540/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-2fe21eab0e-01,PMID:29045540,https://pubmed.ncbi.nlm.nih.gov/29045540/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-49ee9f3ea2-01,PMID:29045540,https://pubmed.ncbi.nlm.nih.gov/29045540/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-b738c2d9c3-01,DOI:10.1002/cncr.34657,https://doi.org/10.1002/cncr.34657,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-b9da0f2f10-01,DOI:10.1002/cncr.34657,https://doi.org/10.1002/cncr.34657,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-c9e54f1c59-01,DOI:10.1002/cncr.34657,https://doi.org/10.1002/cncr.34657,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-6c8a074707-01,DOI:10.1002/cncr.34657,https://doi.org/10.1002/cncr.34657,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-3fda461db1-01,DOI:10.1002/cncr.34657,https://doi.org/10.1002/cncr.34657,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-3c091423d1-01,DOI:10.1002/cncr.34657,https://doi.org/10.1002/cncr.34657,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-290c164100-01,PMID:31639039,https://pmc.ncbi.nlm.nih.gov/articles/PMC6805423/,pmc_full_text,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-e531355aa2-01,PMID:31639039,https://pmc.ncbi.nlm.nih.gov/articles/PMC6805423/,pmc_full_text,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-244928197d-01,PMID:31639039,https://pmc.ncbi.nlm.nih.gov/articles/PMC6805423/,pmc_full_text,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-727d3fda5e-01,PMID:31639039,https://pmc.ncbi.nlm.nih.gov/articles/PMC6805423/,pmc_full_text,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-642dd49c90-01,PMID:31639039,https://pmc.ncbi.nlm.nih.gov/articles/PMC6805423/,pmc_full_text,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-1db7f7a7ad-01,PMID:29395863,https://pmc.ncbi.nlm.nih.gov/articles/PMC10683856/,pmc_full_text,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-a85194dd4a-01,PMID:29395863,https://pmc.ncbi.nlm.nih.gov/articles/PMC10683856/,pmc_full_text,Results,verified,"endpoint,value,denominator,population:3",16,2026-07-31
ICI-ead3cd1f13-01,PMID:29395863,https://pmc.ncbi.nlm.nih.gov/articles/PMC10683856/,pmc_full_text,Results,verified,"endpoint,value,denominator,population:3",16,2026-07-31
ICI-d27552d68f-01,PMID:29395863,https://pmc.ncbi.nlm.nih.gov/articles/PMC10683856/,pmc_full_text,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-1724a2983a-01,PMID:29395863,https://pmc.ncbi.nlm.nih.gov/articles/PMC10683856/,pmc_full_text,Results,verified,"endpoint,value,denominator,ci,population:3",20,2026-07-31
ICI-6154a337a6-01,PMID:29395863,https://pmc.ncbi.nlm.nih.gov/articles/PMC10683856/,pmc_full_text,Results,verified,"endpoint,denominator,timepoint,population:3",15,2026-07-31
ICI-fc91603344-01,PMID:29395863,https://pmc.ncbi.nlm.nih.gov/articles/PMC10683856/,pmc_full_text,Results,verified,"endpoint,denominator,timepoint,population:3",15,2026-07-31
ICI-3d10989ced-01,PMID:29395863,https://pmc.ncbi.nlm.nih.gov/articles/PMC10683856/,pmc_full_text,Results,verified,"endpoint,denominator,timepoint,population:3",15,2026-07-31
ICI-300be8ecf3-01,PMID:29395863,https://pmc.ncbi.nlm.nih.gov/articles/PMC10683856/,pmc_full_text,Results,verified,"endpoint,denominator,timepoint,population:3",15,2026-07-31
ICI-74053911de-01,PMID:29906252,https://pubmed.ncbi.nlm.nih.gov/29906252/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-506b32f2a7-01,,,missing_citation,,not_applicable,curator-derived value,0,2026-07-31
ICI-64a41d348a-01,PMID:27159395,https://www.jci.org/articles/view/84940,publisher_full_text,"Results and Discussion, partial response at 8 weeks",verified,"manual source review of endpoint, population and denominator; see docs/curation-audit.md",,2026-09-15
ICI-e35f9168c5-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,ci",18,2026-07-31
ICI-81454d98c0-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-bcda9bc5e7-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator",14,2026-07-31
ICI-d213eb7d1f-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,ci,timepoint",21,2026-07-31
ICI-adda1ffda7-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,ci,timepoint",21,2026-07-31
ICI-f5d7ec3621-01,PMID:34990208,https://pmc.ncbi.nlm.nih.gov/articles/PMC8887941/,pmc_full_text,"Abstract, RESULTS",verified,"endpoint,value,denominator,ci",18,2026-07-31
ICI-297f54eb44-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,ci,population:2",20,2026-07-31
ICI-bd96872001-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-4c502a89d6-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,ci,timepoint,population:2",23,2026-07-31
ICI-908902c15d-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,ci,timepoint,population:2",23,2026-07-31
ICI-71a3411cc4-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-e3b25a0916-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-6b3c591537-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,population:3",17,2026-07-31
ICI-eea0f2dbfa-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,population:3",17,2026-07-31
ICI-3eb852a85a-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",verified,"endpoint,denominator,timepoint,population:3",16,2026-07-31
ICI-54e2770e1b-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,timepoint,population:3",20,2026-07-31
ICI-8ececb93fb-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,ci,timepoint,population:3",24,2026-07-31
ICI-fbe76122a3-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,timepoint,population:3",20,2026-07-31
ICI-d14ed900d0-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",verified,"endpoint,denominator,timepoint,population:3",16,2026-07-31
ICI-dc53353bd1-01,PMID:39847999,https://pubmed.ncbi.nlm.nih.gov/39847999/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-3ccf3aa3ac-01,PMID:34990208,https://pmc.ncbi.nlm.nih.gov/articles/PMC8887941/,pmc_full_text,"Abstract, RESULTS",verified,"endpoint,value,denominator,ci",18,2026-07-31
ICI-666d42d93f-01,PMID:34990208,https://pmc.ncbi.nlm.nih.gov/articles/PMC8887941/,pmc_full_text,"Abstract, RESULTS",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-74214de11c-01,PMID:34990208,https://pmc.ncbi.nlm.nih.gov/articles/PMC8887941/,pmc_full_text,"Abstract, RESULTS",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-f51bcdaed3-01,PMID:34990208,https://pmc.ncbi.nlm.nih.gov/articles/PMC8887941/,pmc_full_text,"Abstract, RESULTS",verified,"endpoint,value_status,denominator,timepoint",17,2026-07-31
ICI-a0105517f0-01,PMID:34990208,https://pmc.ncbi.nlm.nih.gov/articles/PMC8887941/,pmc_full_text,"Abstract, RESULTS",verified,"endpoint,value,denominator,ci,timepoint",21,2026-07-31
ICI-b71340fe40-01,PMID:34990208,https://pmc.ncbi.nlm.nih.gov/articles/PMC8887941/,pmc_full_text,"Abstract, RESULTS",verified,"endpoint,value_status,denominator,timepoint",17,2026-07-31
ICI-c08a7eeed5-01,PMID:34990208,https://pmc.ncbi.nlm.nih.gov/articles/PMC8887941/,pmc_full_text,,not_verified,no source block matched the endpoint and row-specific evidence,0,2026-07-31
ICI-9371a55ab6-01,PMID:27533448,https://pmc.ncbi.nlm.nih.gov/articles/PMC5767160/,pmc_full_text,RESULTS > Efficacy analyses > Objective responses,verified,"endpoint,value,ci,population:2",17,2026-07-31
ICI-8e49d3b5f6-01,PMID:27533448,https://pmc.ncbi.nlm.nih.gov/articles/PMC5767160/,pmc_full_text,"Abstract, RESULTS",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-1b0a765789-01,PMID:27533448,https://pmc.ncbi.nlm.nih.gov/articles/PMC5767160/,pmc_full_text,"Abstract, RESULTS",verified,"endpoint,value,ci,timepoint",19,2026-07-31
ICI-47259e2217-01,PMID:27533448,https://pmc.ncbi.nlm.nih.gov/articles/PMC5767160/,pmc_full_text,"Abstract, RESULTS",verified,"endpoint,value,ci,timepoint",19,2026-07-31
ICI-ed31cd419b-01,PMID:33417511,https://pubmed.ncbi.nlm.nih.gov/33417511/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-3a4595afbc-01,PMID:33125309,https://pmc.ncbi.nlm.nih.gov/articles/PMC8257877/,pmc_abstract,"Abstract, RESULTS",verified,"endpoint,value,denominator",14,2026-07-31
ICI-3d7839d921-01,PMID:33125309,https://pmc.ncbi.nlm.nih.gov/articles/PMC8257877/,pmc_abstract,"Abstract, RESULTS",verified,"endpoint,value,denominator,ci,timepoint",21,2026-07-31
ICI-c0c8f2e533-01,PMID:33125309,https://pmc.ncbi.nlm.nih.gov/articles/PMC8257877/,pmc_abstract,"Abstract, RESULTS",verified,"endpoint,value,denominator,timepoint",17,2026-07-31
ICI-e2df67c751-01,PMID:35361487,https://pubmed.ncbi.nlm.nih.gov/35361487/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,ci",18,2026-07-31
ICI-6feec02085-01,PMID:35361487,https://pubmed.ncbi.nlm.nih.gov/35361487/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,ci",18,2026-07-31
ICI-15d1787eb3-01,PMID:35361487,https://pubmed.ncbi.nlm.nih.gov/35361487/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator",14,2026-07-31
ICI-862a969452-01,PMID:35361487,https://pubmed.ncbi.nlm.nih.gov/35361487/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,timepoint",17,2026-07-31
ICI-4ae0a1ad8b-01,PMID:35361487,https://pubmed.ncbi.nlm.nih.gov/35361487/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,ci,timepoint",21,2026-07-31
ICI-ba14288ab8-01,PMID:35361487,https://pubmed.ncbi.nlm.nih.gov/35361487/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,ci,timepoint",21,2026-07-31
ICI-4196024f02-01,PMID:32673170,https://pmc.ncbi.nlm.nih.gov/articles/PMC7460151/,pmc_full_text,RESULTS > Efficacy,verified,"endpoint,value,denominator,ci",17,2026-07-31
ICI-8d0d9e4e21-01,PMID:32673170,https://pmc.ncbi.nlm.nih.gov/articles/PMC7460151/,pmc_full_text,"Abstract, RESULTS",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-3b85b565b0-01,PMID:32673170,https://pmc.ncbi.nlm.nih.gov/articles/PMC7460151/,pmc_full_text,"Abstract, RESULTS",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-22c34e822b-01,PMID:32673170,https://pmc.ncbi.nlm.nih.gov/articles/PMC7460151/,pmc_full_text,RESULTS > Efficacy,verified,"endpoint,value,denominator,ci",17,2026-07-31
ICI-cfc16af897-01,PMID:32673170,https://pmc.ncbi.nlm.nih.gov/articles/PMC7460151/,pmc_full_text,RESULTS > Efficacy,verified,"endpoint,value_status,denominator,timepoint",16,2026-07-31
ICI-fc6ffbba81-01,PMID:32673170,https://pmc.ncbi.nlm.nih.gov/articles/PMC7460151/,pmc_full_text,RESULTS > Efficacy,verified,"endpoint,value,denominator,ci,timepoint",20,2026-07-31
ICI-b1b8b062cd-01,PMID:32673170,https://pmc.ncbi.nlm.nih.gov/articles/PMC7460151/,pmc_full_text,RESULTS > Efficacy,verified,"endpoint,value_status,denominator,timepoint",16,2026-07-31
ICI-5c2c2237e1-01,PMID:34293460,https://pubmed.ncbi.nlm.nih.gov/34293460/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,ci",18,2026-07-31
ICI-9eb893ac25-01,PMID:34293460,https://pubmed.ncbi.nlm.nih.gov/34293460/,pubmed_abstract,"Abstract, Results",verified,"endpoint,denominator,ci",14,2026-07-31
ICI-897a51cb7a-01,PMID:29863979,https://pubmed.ncbi.nlm.nih.gov/29863979/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-8b126eef2c-01,PMID:30409776,https://pmc.ncbi.nlm.nih.gov/articles/PMC6397669/,pmc_full_text,"Abstract, Findings; Results, Clinical outcomes",verified,"endpoint,numerator/denominator,value,population,response definition",26,2026-08-31
ICI-4b4990885c-01,PMID:34581778,https://pmc.ncbi.nlm.nih.gov/articles/PMC9152999/,pmc_full_text,"Abstract; Results, Safety and efficacy",verified,"endpoint,numerator/denominator,population,response status",24,2026-08-31
ICI-2a7de231fa-01,PMID:29543932,https://pmc.ncbi.nlm.nih.gov/articles/PMC5885175/,pmc_full_text,"Results, Microsatellite Instability",verified,"endpoint,numerator/denominator,value,denominator,ci,population",30,2026-09-03
