dataset,row_key,cancer_code,regimen,metric,value,reference,source_review_status,source_locator,findings
cancer-ici-response-estimates,ICI-1c401c554d-01,LUAD_STK11,PD-1,ORR,0,PMID:29773717,prior_locator_verified,"Figure 1B; Results, Co-mutations in STK11/LKB1",excluded_from_pooling;small_denominator
cancer-ici-response-estimates,ICI-be21515948-01,LUSC,PD-1,ORR,20,PMID:26028407,prior_locator_verified,Table 2,
cancer-ici-response-estimates,ICI-5b813640a5-01,LUSC,PD-1,CRR,0.7407407407407407,PMID:26028407,prior_locator_verified,Table 2,
cancer-ici-response-estimates,ICI-79f3d709fb-01,LUSC,PD-1,PFS,3.5,PMID:26028407,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-20c769fcb5-01,LUSC,PD-1,OS,9.2,PMID:26028407,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-20ef0a8cde-01,LUSC,PD-1,OS_RATE,42,PMID:26028407,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-c6a98e5172-01,LUSC,PD-1,DOR,,PMID:26028407,audited_gap,Table 2,
cancer-ici-response-estimates,ICI-a55f83933e-01,LUSC,PD-1,DOR,19.9,DOI:10.1200/JCO.20.01605,prior_locator_verified,RESULTS > Tumor Response,
cancer-ici-response-estimates,ICI-fef3211a5c-01,LUSC,PD-1,ORR,44.8,PMID:27718847,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-bc41e5a2f8-01,LUSC,PD-1,PFS,10.3,PMID:27718847,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-387932c49f-01,LUSC,PD-1,OS,,PMID:27718847,audited_gap,"Abstract, Results",
cancer-ici-response-estimates,ICI-d9f97a062f-01,MBL,PD-1,ORR,0,PMID:36808285,prior_locator_source_section,"Abstract, Results",excluded_from_pooling;numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-fd1d20b4a9-01,MBL,PD-1,PFS,1.4,PMID:36808285,prior_locator_verified,Results > No Survival Benefit Was Observed Across Cohorts,
cancer-ici-response-estimates,ICI-c9425f6f6e-01,MBL,PD-1,OS,7.4,PMID:36808285,prior_locator_verified,Results > No Survival Benefit Was Observed Across Cohorts,
cancer-ici-response-estimates,ICI-df9bc910a7-01,MBL,PD-1,PFS_RATE,0,PMID:36808285,prior_locator_verified,Results > No Survival Benefit Was Observed Across Cohorts,
cancer-ici-response-estimates,ICI-9374924e16-01,MBL,PD-1+CTLA-4,ORR,0,PMID:36808285,prior_locator_source_section,"Abstract, Results",excluded_from_pooling;numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-22ba3b1e19-01,MBL,PD-1+CTLA-4,PFS,2.8,PMID:36808285,prior_locator_verified,Results > No Survival Benefit Was Observed Across Cohorts,
cancer-ici-response-estimates,ICI-a36540dcf8-01,MBL,PD-1+CTLA-4,OS,22.2,PMID:36808285,prior_locator_verified,Results > No Survival Benefit Was Observed Across Cohorts,
cancer-ici-response-estimates,ICI-ae96c8bb72-01,MBL,PD-1+CTLA-4,PFS_RATE,20,PMID:36808285,prior_locator_verified,Results > No Survival Benefit Was Observed Across Cohorts,
cancer-ici-response-estimates,ICI-a5110c10af-01,MDS,PD-1,ORR,0,DOI:10.1080/10428194.2022.2034155,prior_locator_verified,"Table 3; Results, Efficacy",
cancer-ici-response-estimates,ICI-00c2bac28b-01,MDS,PD-1,CRR,0,DOI:10.1080/10428194.2022.2034155,prior_locator_verified,"Table 3; Results, Efficacy",
cancer-ici-response-estimates,ICI-5a37718a4b-01,MDS,PD-1,MARROW_CR,19,DOI:10.1080/10428194.2022.2034155,prior_locator_verified,"Table 3; Results, Efficacy",
cancer-ici-response-estimates,ICI-74fb282c7c-01,MDS,PD-1,HEMATOLOGIC_IMPROVEMENT,19,DOI:10.1080/10428194.2022.2034155,prior_locator_verified,"Table 3; Results, Efficacy",
cancer-ici-response-estimates,ICI-8822167caa-01,MDS,PD-1,CYTOGENETIC_RESPONSE,22,DOI:10.1080/10428194.2022.2034155,prior_locator_verified,"Table 3; Results, Efficacy",
cancer-ici-response-estimates,ICI-9aec2e4744-01,MDS,PD-1,STABLE_DISEASE,44,DOI:10.1080/10428194.2022.2034155,prior_locator_verified,"Table 3; Results, Efficacy",
cancer-ici-response-estimates,ICI-b7d9a56e32-01,MDS,PD-1,PROGRESSIVE_DISEASE,37,DOI:10.1080/10428194.2022.2034155,prior_locator_verified,"Table 3; Results, Efficacy",
cancer-ici-response-estimates,ICI-13b1a410d0-01,MDS,PD-1,OS,6,DOI:10.1080/10428194.2022.2034155,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-ba05b51ac5-01,MDS,PD-1,OS_RATE,17,DOI:10.1080/10428194.2022.2034155,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-7502d759c8-01,MENINGIOMA,PD-1,ORR,0,PMID:35289329,prior_locator_source_section,Abstract,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-52e16b7ccb-01,MENINGIOMA,PD-1,PFS_RATE,48,PMID:35289329,prior_locator_source_section,Abstract,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-2843a019c0-01,MENINGIOMA,PD-1,PFS,7.6,PMID:35289329,prior_locator_verified,Results > Patients > Efficacy,
cancer-ici-response-estimates,ICI-784f9b8f57-01,MENINGIOMA,PD-1,OS,20.2,PMID:35289329,prior_locator_verified,Supplementary Figure 2,
cancer-ici-response-estimates,ICI-6391ac3bad-01,MENINGIOMA,PD-1,PFS_RATE,50,PMID:35289329,prior_locator_source_section,Abstract,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-2ddb5630e5-01,MENINGIOMA,PD-1,PFS,8.3,PMID:35289329,prior_locator_verified,Results > Patients > Efficacy,
cancer-ici-response-estimates,ICI-96dcba4ace-01,MESO,PD-1,ORR,8.5,PMID:33836153,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-789050bded-01,MESO,PD-1,CRR,0,PMID:33836153,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-94c74816c2-01,MESO,PD-1,DOR,14.3,PMID:33836153,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-af48088927-01,MESO,PD-1,OS,10,PMID:33836153,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-d5599a7308-01,MESO,PD-1,PFS,2.1,PMID:33836153,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-17009f0210-01,MESO,PD-1,PFS_RATE,27,PMID:33836153,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-2ba924d213-01,MESO,PD-1,PFS_RATE,11,PMID:33836153,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-b69c9f3b38-01,MESO,PD-1,OS_RATE,45,PMID:33836153,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-436bf42bcc-01,MESO,PD-1+CTLA-4,ORR,40,PMID:33485464,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-77a7f6d5bb-01,MESO,PD-1+CTLA-4,OS,18.1,PMID:33485464,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-b076397f08-01,MESO,PD-1+CTLA-4,PFS,6.8,PMID:33485464,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-3eedef77bf-01,MESO,PD-1+CTLA-4,DOR,11,PMID:33485464,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-e83f5e10aa-01,MESO,PD-1+CTLA-4,OS_RATE,41,PMID:33485464,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-fc34e216db-01,MESO,non-ICI,ORR,43,PMID:33485464,prior_locator_source_section,"Abstract, Findings",excluded_from_pooling;numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-5ee55a04ad-01,MESO,non-ICI,OS,14.1,PMID:33485464,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-ec1c116e7f-01,MESO,non-ICI,PFS,7.2,PMID:33485464,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-d8b4271412-01,MESO,non-ICI,DOR,6.7,PMID:33485464,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-d60e8738c3-01,MESO,non-ICI,OS_RATE,27,PMID:33485464,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-a2b8ab3474-01,MESO,PD-1+CTLA-4,OS_RATE,23,PMID:33485464,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-334657565c-01,MESO,PD-1+CTLA-4,DOR,11.6,PMID:33485464,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-fcb6ecd25e-01,MESO,PD-L1,ORR,9,PMID:30605211,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-acf81d8aa7-01,MESO,PD-L1,DCR,58,PMID:30605211,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-bc313ba925-01,MESO,PD-L1,DOR,15.2,PMID:30605211,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-a3fbd53406-01,MESO,PD-L1,PFS,4.1,PMID:30605211,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-5e9ecac834-01,MESO,PD-L1,OS,10.7,PMID:30605211,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-ded3f3a8bb-01,MESO,PD-L1,PFS_RATE,17.4,PMID:30605211,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-d6ede0840b-01,MESO,PD-L1,OS_RATE,43.8,PMID:30605211,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-7599e31ef1-01,MESO,PD-L1,ORR,19,PMID:30605211,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-6046d61b34-01,MESO,PD-L1,ORR,7,PMID:30605211,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-94980ac18f-01,MM,PD-1,ORR,0,PMID:30937889,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-a45ca3ed48-01,MM,PD-1,DCR,56.7,PMID:30937889,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-e9a3cf4215-01,NBL,PD-1,ORR,0,PMID:31812554,prior_locator_verified,Table 1; Table 4 footnote; Results,
cancer-ici-response-estimates,ICI-0415d548a7-01,NEC_LUNG_LARGECELL,PD-1,ORR,29.4,PMID:34590004,prior_locator_located_unverified,Results > Efficacy of Nivolumab,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-ccaabf1e7d-01,NEN_EXTRAPULMONARY_HG,PD-1,ORR,3.4,DOI:10.1038/s41416-020-0775-0,prior_locator_verified,Table 2,
cancer-ici-response-estimates,ICI-460c94526d-01,NEN_EXTRAPULMONARY_HG,PD-1,CRR,0,DOI:10.1038/s41416-020-0775-0,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-dfafa7f774-01,NEN_EXTRAPULMONARY_HG,PD-1,DCR,24.1,DOI:10.1038/s41416-020-0775-0,prior_locator_verified,Results > Outcomes and adverse events,
cancer-ici-response-estimates,ICI-c01eb65fd7-01,NEN_EXTRAPULMONARY_HG,PD-1,DOR,13,DOI:10.1038/s41416-020-0775-0,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified;small_denominator
cancer-ici-response-estimates,ICI-563a6f8b09-01,NEN_EXTRAPULMONARY_HG,PD-1,PFS,2.1,DOI:10.1038/s41416-020-0775-0,prior_locator_verified,Fig. 2,
cancer-ici-response-estimates,ICI-bb868e2991-01,NEN_EXTRAPULMONARY_HG,PD-1,OS,4.7,DOI:10.1038/s41416-020-0775-0,prior_locator_verified,Results > Outcomes and adverse events,
cancer-ici-response-estimates,ICI-88d294e374-01,NEC_LUNG_LARGECELL,PD-1+CTLA-4,ORR,25,DOI:10.1158/1078-0432.CCR-19-3356,prior_locator_verified,RESULTS > Outcomes,
cancer-ici-response-estimates,ICI-60d4f8bbbc-01,NEC_LUNG_LARGECELL,PD-1+CTLA-4,CRR,3,DOI:10.1158/1078-0432.CCR-19-3356,prior_locator_not_verified,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-31747d5688-01,NEC_LUNG_LARGECELL,PD-1+CTLA-4,ORR,44,DOI:10.1158/1078-0432.CCR-19-3356,prior_locator_verified,"Abstract, Results:",
cancer-ici-response-estimates,ICI-b5215aa0e8-01,NEC_LUNG_LARGECELL,PD-1+CTLA-4,PFS,4,DOI:10.1158/1078-0432.CCR-19-3356,prior_locator_located_unverified,RESULTS > Outcomes,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-738e4fb409-01,NEC_LUNG_LARGECELL,PD-1+CTLA-4,OS,11,DOI:10.1158/1078-0432.CCR-19-3356,prior_locator_located_unverified,RESULTS > Outcomes,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-0bf25b2b25-01,NEC_LUNG_LARGECELL,PD-1+CTLA-4,PFS_RATE,31,DOI:10.1158/1078-0432.CCR-19-3356,prior_locator_located_unverified,RESULTS > Outcomes,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-e715592be4-01,NEC_LUNG_LARGECELL,PD-1+CTLA-4,ORR,26,PMID:33882143,prior_locator_verified,"Abstract; Results, Patient Characteristics",excluded_from_pooling;response_denominator_missing
cancer-ici-response-estimates,ICI-7b3b08cecf-01,NEC_MERKEL,PD-1,ORR,56,PMID:30726175,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-f3eaf068a8-01,NEC_MERKEL,PD-1,CRR,24,PMID:30726175,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-06a156aa56-01,NEC_MERKEL,PD-1,PR_RATE,32,PMID:30726175,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-7854e29adf-01,NEC_MERKEL,PD-1,DOR,,PMID:30726175,audited_gap,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-a768796126-01,NEC_MERKEL,PD-1,PFS,16.8,PMID:30726175,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-a527ac98b1-01,NEC_MERKEL,PD-1,OS,,PMID:30726175,audited_gap,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-87addd4403-01,NEC_MERKEL,PD-1,PFS_RATE,48.3,PMID:30726175,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-a36ef6e5bd-01,NEC_MERKEL,PD-1,OS_RATE,68.7,PMID:30726175,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-1d5ca61403-01,NEC_MERKEL,PD-1,ORR,59,PMID:30726175,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-7cff0da616-01,NEC_MERKEL,PD-1,ORR,53,PMID:30726175,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-ccdfa8d759-01,NEC_MERKEL,PD-L1,ORR,31.8,PMID:27592805,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-99299f59bb-01,NEC_MERKEL,PD-L1,CRR,9.1,PMID:27592805,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-773d20dd9d-01,NEC_MERKEL,PD-L1,DOR_RATE,92,PMID:27592805,prior_locator_verified,Results,
cancer-ici-response-estimates,ICI-6e7e54bf2e-01,NEC_MERKEL,PD-L1,ORR,62.1,PMID:29566106,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-dde3cbb439-01,NEC_MERKEL,PD-L1,DOR_RATE,83,PMID:29566106,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-0a630591c2-01,NET_NONPANCREATIC,PD-1+CTLA-4,ORR,0,PMID:31969335,prior_locator_verified,"Abstract, Results:",
cancer-ici-response-estimates,ICI-8b52db339e-01,NET_NONPANCREATIC,PD-1+CTLA-4,PFS_RATE,14,PMID:31969335,prior_locator_verified,RESULTS > Outcomes,
cancer-ici-response-estimates,ICI-6a3f52e698-01,NET_NONPANCREATIC,PD-1+CTLA-4,ORR,25,PMID:31969335,prior_locator_verified,Table 3,excluded_from_pooling
cancer-ici-response-estimates,ICI-c8a3a23b71-01,NET_NONPANCREATIC,PD-1+CTLA-4,CBR,31,PMID:31969335,prior_locator_verified,RESULTS > Outcomes,
cancer-ici-response-estimates,ICI-a090cf83d4-01,NET_NONPANCREATIC,PD-1+CTLA-4,PFS,4,PMID:31969335,prior_locator_verified,RESULTS > Outcomes,
cancer-ici-response-estimates,ICI-ea71995808-01,NET_NONPANCREATIC,PD-1+CTLA-4,PFS_RATE,31,PMID:31969335,prior_locator_verified,RESULTS > Outcomes,
cancer-ici-response-estimates,ICI-75b2111485-01,NET_NONPANCREATIC,PD-1+CTLA-4,OS,11,PMID:31969335,prior_locator_verified,RESULTS > Outcomes,
cancer-ici-response-estimates,ICI-13b5aaab8c-01,NET_NONPANCREATIC,PD-1+CTLA-4,ORR,44,PMID:31969335,prior_locator_verified,"Abstract, Results:",excluded_from_pooling
cancer-ici-response-estimates,ICI-355f32ded8-01,NET_NONPANCREATIC,PD-1+CTLA-4,PFS_RATE,44,PMID:31969335,prior_locator_verified,RESULTS > Outcomes,
cancer-ici-response-estimates,ICI-f7f5629e48-01,NET_PANCREAS,PD-1+CTLA-4,ORR,11,PMID:40588371,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-fe80bb5e52-01,NET_PANCREAS,PD-1+CTLA-4,CLINICAL_BENEFIT_RATE,26,PMID:40588371,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-b246e329ef-01,NET_PANCREAS,PD-1+CTLA-4,PFS,3,PMID:40588371,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-c89ab52570-01,NET_PANCREAS,PD-1+CTLA-4,OS,24,PMID:40588371,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-de9e5a30cc-01,NET_PANCREAS,PD-1+CTLA-4,DOR,,PMID:40588371,audited_gap,"Abstract, Results",
cancer-ici-response-estimates,ICI-32cfae9d16-01,NPC,PD-1,ORR,25.9,PMID:28837405,prior_locator_verified,Abstract,
cancer-ici-response-estimates,ICI-e2e0c7bc2d-01,NPC,PD-1,CRR,0,PMID:28837405,prior_locator_source_section,Abstract,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-49f4b7f6b3-01,NPC,PD-1,DCR,77.8,PMID:28837405,prior_locator_source_section,Abstract,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-afbed127c7-01,NPC,PD-1,PFS,5.6,PMID:28837405,prior_locator_not_verified,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-d5996912bf-01,NPC,PD-1,PFS_RATE,49.7,PMID:28837405,prior_locator_not_verified,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-83f29e3c08-01,NPC,PD-1,PFS_RATE,30.1,PMID:28837405,prior_locator_not_verified,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-f4791d45c7-01,NPC,PD-1,OS,,PMID:28837405,audited_gap,,
cancer-ici-response-estimates,ICI-c9c49d3d02-01,NPC,PD-1,OS_RATE,66.7,PMID:28837405,prior_locator_not_verified,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-2c3303896a-01,NPC,PD-1,DOR,,PMID:28837405,audited_gap,,small_denominator
cancer-ici-response-estimates,ICI-d9b891ea7b-01,OV,PD-1,ORR,8,PMID:31046082,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-055dc2375c-01,OV,PD-1,ORR,7.4,PMID:31046082,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-18809bdc03-01,OV,PD-1,DCR,37.2,PMID:31046082,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-087048cc5d-01,OV,PD-1,DOR,8.2,PMID:31046082,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-49c24efa4a-01,OV,PD-1,ORR,9.9,PMID:31046082,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-f409f20189-01,OV,PD-1,DCR,37.4,PMID:31046082,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-c776b9c9ae-01,OV,PD-1,DOR,,PMID:31046082,audited_gap,"Abstract, Results",
cancer-ici-response-estimates,ICI-c42fbc7316-01,OV,PD-1,ORR,4.1,PMID:31046082,prior_locator_verified,"Abstract, Results",response_denominator_missing
cancer-ici-response-estimates,ICI-24dc92c1d2-01,OV,PD-1,ORR,5.7,PMID:31046082,prior_locator_verified,"Abstract, Results",response_denominator_missing
cancer-ici-response-estimates,ICI-ff2a7114e3-01,OV,PD-1,ORR,10,PMID:31046082,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified;response_denominator_missing
cancer-ici-response-estimates,ICI-4813ec6cff-01,OV,PD-L1,ORR,9.6,PMID:30676622,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-623c9361ee-01,OV,PD-L1,CRR,0.8,PMID:30676622,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-1fb161edd5-01,OV,PD-L1,PR_RATE,8.8,PMID:30676622,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-33fc6052f9-01,OV,PD-L1,OS,11.2,PMID:30676622,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-5a315e2755-01,OV,PD-L1,PFS_RATE,10.2,PMID:30676622,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-f39b833d2e-01,PAAD,PD-1,ORR,0,PMID:30557521,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-7a6ef511cd-01,PAAD,PD-1,PFS,1.7,NCT02054806,prior_locator_verified,"Results, Outcome Measures: Progression Free Survival (PFS)",
cancer-ici-response-estimates,ICI-73ebd85448-01,PAAD,PD-1,OS,3.9,NCT02054806,prior_locator_verified,"Results, Outcome Measures: Overall Survival (OS)",
cancer-ici-response-estimates,ICI-75483f30c4-01,PAAD,PD-1,ORR,18.2,PMID:31682550,prior_locator_source_section,"Abstract, RESULTS",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-f45b1f0a1b-01,PAAD,PD-1,PFS,2,PMID:31682550,prior_locator_located_unverified,"Abstract, RESULTS",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-9764b17ea3-01,PAAD,PD-1,OS,4,PMID:31682550,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-f36557e601-01,PAAD,PD-1,DOR,13.4,PMID:31682550,prior_locator_not_verified,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-221c1cd978-01,PCPG,PD-1,ORR,9,DOI:10.3390/cancers12082307,prior_locator_verified,Abstract,
cancer-ici-response-estimates,ICI-a1a6f8e91c-01,PCPG,PD-1,NON_PROGRESSION_RATE,40,DOI:10.3390/cancers12082307,prior_locator_verified,Abstract,
cancer-ici-response-estimates,ICI-4d31fb10e5-01,PCPG,PD-1,CBR,72,DOI:10.3390/cancers12082307,prior_locator_verified,3. Results > 3.2. Efficacy,
cancer-ici-response-estimates,ICI-aa8e0e890b-01,PCPG,PD-1,PFS,5.7,DOI:10.3390/cancers12082307,prior_locator_source_section,Abstract,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-6281a487c7-01,PCPG,PD-1,OS,19,DOI:10.3390/cancers12082307,prior_locator_verified,Abstract,
cancer-ici-response-estimates,ICI-fd7e905841-01,PMBCL,PD-1,ORR,41.5,PMID:37130017,prior_locator_verified,Results and discussion,
cancer-ici-response-estimates,ICI-1caa113469-01,PMBCL,PD-1,CRR,20.8,PMID:37130017,prior_locator_verified,Abstract,
cancer-ici-response-estimates,ICI-de9631f7ee-01,PMBCL,PD-1,PR,20.8,PMID:37130017,prior_locator_verified,Results and discussion,
cancer-ici-response-estimates,ICI-43337d59b5-01,PMBCL,PD-1,DOR,,PMID:37130017,audited_gap,Results and discussion,
cancer-ici-response-estimates,ICI-b82af851d3-01,PMBCL,PD-1,PFS,4.3,PMID:37130017,prior_locator_verified,Results and discussion,
cancer-ici-response-estimates,ICI-80526a3d45-01,PMBCL,PD-1,PFS_RATE,33,PMID:37130017,prior_locator_source_section,Abstract,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-823bcca221-01,PMBCL,PD-1,OS,22.3,PMID:37130017,prior_locator_verified,Results and discussion,
cancer-ici-response-estimates,ICI-993251207f-01,PMBCL,PD-1,OS_RATE,45.3,PMID:37130017,prior_locator_verified,Results and discussion,
cancer-ici-response-estimates,ICI-65b09fc32a-01,PRAD,PD-1,ORR,5,PMID:31774688,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-59d848ef55-01,PRAD,PD-1,DCR,10,PMID:31774688,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-d713c0dc99-01,PRAD,PD-1,DOR,,PMID:31774688,audited_gap,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-973c34629c-01,PRAD,PD-1,OS,9.5,PMID:31774688,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-7d7294a673-01,PRAD,PD-1,ORR,3,PMID:31774688,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-22ad261368-01,PRAD,PD-1,DCR,9,PMID:31774688,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-dd833f74d7-01,PRAD,PD-1,DOR,10.6,PMID:31774688,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-9bd6e089dc-01,PRAD,PD-1,OS,7.9,PMID:31774688,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-88d78f32ac-01,PRAD,PD-1,DCR,22,PMID:31774688,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-11b6a5fbea-01,PRAD,PD-1,OS,14.1,PMID:31774688,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-f37d406872-01,READ,PD-1,ORR,2.0,,prior_locator_not_applicable,,excluded_from_pooling;no_direct_reference;numeric_source_location_not_verified;response_denominator_missing
cancer-ici-response-estimates,ICI-d0e29b28b2-01,READ_MSS,PD-1,ORR,0,PMID:26028255,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-9e86265bd9-01,READ_MSS,PD-1,PFS_RATE,11,PMID:26028255,prior_locator_verified,RESULTS > PRIMARY END POINT,
cancer-ici-response-estimates,ICI-670b86ac82-01,READ_MSS,PD-1,PFS,2.2,PMID:26028255,prior_locator_verified,Figure 2,
cancer-ici-response-estimates,ICI-045f96bd06-01,READ_MSS,PD-1,OS,5,PMID:26028255,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-157d1b1849-01,SARC_ANGIO,PD-1+CTLA-4,ORR,25,PMID:34380663,prior_locator_verified,"Abstract, Results",
